Time,UTC time,Year,Month,Day,Day of week text),Day of year,Hours,Min,Seconds,Time of the day hhminsec,Mins since midnight,Sensor nr,Long (deg),Lat (deg),Altitude (m),Traffic Flow (cars/min)
1662524310,2022-09-07T04:18:30,2022,9,7,We,250,5,18,30,51830,318,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662524610,2022-09-07T04:23:30,2022,9,7,We,250,5,23,30,52330,323,[SCC]1YMD2,-1.48421975,53.38098528,103.438,3.2
1662524910,2022-09-07T04:28:30,2022,9,7,We,250,5,28,30,52830,328,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1662525210,2022-09-07T04:33:30,2022,9,7,We,250,5,33,30,53330,333,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1662525510,2022-09-07T04:38:30,2022,9,7,We,250,5,38,30,53830,338,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1662525810,2022-09-07T04:43:30,2022,9,7,We,250,5,43,30,54330,343,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1662526110,2022-09-07T04:48:30,2022,9,7,We,250,5,48,30,54830,348,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1662526410,2022-09-07T04:53:30,2022,9,7,We,250,5,53,30,55330,353,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1662526712,2022-09-07T04:58:32,2022,9,7,We,250,5,58,32,55832,358,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1662527010,2022-09-07T05:03:30,2022,9,7,We,250,6,3,30,60330,363,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4
1662527310,2022-09-07T05:08:30,2022,9,7,We,250,6,8,30,60830,368,[SCC]1YMD2,-1.48421975,53.38098528,103.438,4.8
1662527611,2022-09-07T05:13:31,2022,9,7,We,250,6,13,31,61331,373,[SCC]1YMD2,-1.48421975,53.38098528,103.438,7.2
1662527911,2022-09-07T05:18:31,2022,9,7,We,250,6,18,31,61831,378,[SCC]1YMD2,-1.48421975,53.38098528,103.438,5.6
1662528211,2022-09-07T05:23:31,2022,9,7,We,250,6,23,31,62331,383,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8
1662528511,2022-09-07T05:28:31,2022,9,7,We,250,6,28,31,62831,388,[SCC]1YMD2,-1.48421975,53.38098528,103.438,8.8
1662528811,2022-09-07T05:33:31,2022,9,7,We,250,6,33,31,63331,393,[SCC]1YMD2,-1.48421975,53.38098528,103.438,9.6
1662529111,2022-09-07T05:38:31,2022,9,7,We,250,6,38,31,63831,398,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1662529411,2022-09-07T05:43:31,2022,9,7,We,250,6,43,31,64331,403,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1662529710,2022-09-07T05:48:30,2022,9,7,We,250,6,48,30,64830,408,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1662530011,2022-09-07T05:53:31,2022,9,7,We,250,6,53,31,65331,413,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1662530314,2022-09-07T05:58:34,2022,9,7,We,250,6,58,34,65834,418,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1662530611,2022-09-07T06:03:31,2022,9,7,We,250,7,3,31,70331,423,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662530911,2022-09-07T06:08:31,2022,9,7,We,250,7,8,31,70831,428,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1662531211,2022-09-07T06:13:31,2022,9,7,We,250,7,13,31,71331,433,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20
1662531510,2022-09-07T06:18:30,2022,9,7,We,250,7,18,30,71830,438,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662531811,2022-09-07T06:23:31,2022,9,7,We,250,7,23,31,72331,443,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662532111,2022-09-07T06:28:31,2022,9,7,We,250,7,28,31,72831,448,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662532411,2022-09-07T06:33:31,2022,9,7,We,250,7,33,31,73331,453,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662532711,2022-09-07T06:38:31,2022,9,7,We,250,7,38,31,73831,458,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662533011,2022-09-07T06:43:31,2022,9,7,We,250,7,43,31,74331,463,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662533311,2022-09-07T06:48:31,2022,9,7,We,250,7,48,31,74831,468,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662533611,2022-09-07T06:53:31,2022,9,7,We,250,7,53,31,75331,473,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662533912,2022-09-07T06:58:32,2022,9,7,We,250,7,58,32,75832,478,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662534211,2022-09-07T07:03:31,2022,9,7,We,250,8,3,31,80331,483,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662534511,2022-09-07T07:08:31,2022,9,7,We,250,8,8,31,80831,488,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1662534811,2022-09-07T07:13:31,2022,9,7,We,250,8,13,31,81331,493,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662535111,2022-09-07T07:18:31,2022,9,7,We,250,8,18,31,81831,498,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662535411,2022-09-07T07:23:31,2022,9,7,We,250,8,23,31,82331,503,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662535711,2022-09-07T07:28:31,2022,9,7,We,250,8,28,31,82831,508,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662536011,2022-09-07T07:33:31,2022,9,7,We,250,8,33,31,83331,513,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662536311,2022-09-07T07:38:31,2022,9,7,We,250,8,38,31,83831,518,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662536611,2022-09-07T07:43:31,2022,9,7,We,250,8,43,31,84331,523,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20
1662536911,2022-09-07T07:48:31,2022,9,7,We,250,8,48,31,84831,528,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662537211,2022-09-07T07:53:31,2022,9,7,We,250,8,53,31,85331,533,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1662537512,2022-09-07T07:58:32,2022,9,7,We,250,8,58,32,85832,538,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662537811,2022-09-07T08:03:31,2022,9,7,We,250,9,3,31,90331,543,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662538112,2022-09-07T08:08:32,2022,9,7,We,250,9,8,32,90832,548,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662538411,2022-09-07T08:13:31,2022,9,7,We,250,9,13,31,91331,553,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662538711,2022-09-07T08:18:31,2022,9,7,We,250,9,18,31,91831,558,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20
1662539011,2022-09-07T08:23:31,2022,9,7,We,250,9,23,31,92331,563,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662539313,2022-09-07T08:28:33,2022,9,7,We,250,9,28,33,92833,568,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662539611,2022-09-07T08:33:31,2022,9,7,We,250,9,33,31,93331,573,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662539911,2022-09-07T08:38:31,2022,9,7,We,250,9,38,31,93831,578,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662540211,2022-09-07T08:43:31,2022,9,7,We,250,9,43,31,94331,583,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662540511,2022-09-07T08:48:31,2022,9,7,We,250,9,48,31,94831,588,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662540811,2022-09-07T08:53:31,2022,9,7,We,250,9,53,31,95331,593,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20.8
1662541113,2022-09-07T08:58:33,2022,9,7,We,250,9,58,33,95833,598,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662541411,2022-09-07T09:03:31,2022,9,7,We,250,10,3,31,100331,603,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662541711,2022-09-07T09:08:31,2022,9,7,We,250,10,8,31,100831,608,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662542011,2022-09-07T09:13:31,2022,9,7,We,250,10,13,31,101331,613,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662542311,2022-09-07T09:18:31,2022,9,7,We,250,10,18,31,101831,618,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662542611,2022-09-07T09:23:31,2022,9,7,We,250,10,23,31,102331,623,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662542911,2022-09-07T09:28:31,2022,9,7,We,250,10,28,31,102831,628,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662543211,2022-09-07T09:33:31,2022,9,7,We,250,10,33,31,103331,633,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1662543511,2022-09-07T09:38:31,2022,9,7,We,250,10,38,31,103831,638,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662543811,2022-09-07T09:43:31,2022,9,7,We,250,10,43,31,104331,643,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662544111,2022-09-07T09:48:31,2022,9,7,We,250,10,48,31,104831,648,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662544411,2022-09-07T09:53:31,2022,9,7,We,250,10,53,31,105331,653,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662544712,2022-09-07T09:58:32,2022,9,7,We,250,10,58,32,105832,658,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662545011,2022-09-07T10:03:31,2022,9,7,We,250,11,3,31,110331,663,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662545311,2022-09-07T10:08:31,2022,9,7,We,250,11,8,31,110831,668,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662545611,2022-09-07T10:13:31,2022,9,7,We,250,11,13,31,111331,673,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662545911,2022-09-07T10:18:31,2022,9,7,We,250,11,18,31,111831,678,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662546211,2022-09-07T10:23:31,2022,9,7,We,250,11,23,31,112331,683,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662546511,2022-09-07T10:28:31,2022,9,7,We,250,11,28,31,112831,688,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1662546811,2022-09-07T10:33:31,2022,9,7,We,250,11,33,31,113331,693,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662547111,2022-09-07T10:38:31,2022,9,7,We,250,11,38,31,113831,698,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662547411,2022-09-07T10:43:31,2022,9,7,We,250,11,43,31,114331,703,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662547711,2022-09-07T10:48:31,2022,9,7,We,250,11,48,31,114831,708,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662548011,2022-09-07T10:53:31,2022,9,7,We,250,11,53,31,115331,713,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662548314,2022-09-07T10:58:34,2022,9,7,We,250,11,58,34,115834,718,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662548611,2022-09-07T11:03:31,2022,9,7,We,250,12,3,31,120331,723,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662548910,2022-09-07T11:08:30,2022,9,7,We,250,12,8,30,120830,728,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662549210,2022-09-07T11:13:30,2022,9,7,We,250,12,13,30,121330,733,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662549510,2022-09-07T11:18:30,2022,9,7,We,250,12,18,30,121830,738,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662549810,2022-09-07T11:23:30,2022,9,7,We,250,12,23,30,122330,743,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662550110,2022-09-07T11:28:30,2022,9,7,We,250,12,28,30,122830,748,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662550410,2022-09-07T11:33:30,2022,9,7,We,250,12,33,30,123330,753,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662550710,2022-09-07T11:38:30,2022,9,7,We,250,12,38,30,123830,758,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662551011,2022-09-07T11:43:31,2022,9,7,We,250,12,43,31,124331,763,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1662551310,2022-09-07T11:48:30,2022,9,7,We,250,12,48,30,124830,768,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1662551611,2022-09-07T11:53:31,2022,9,7,We,250,12,53,31,125331,773,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662551912,2022-09-07T11:58:32,2022,9,7,We,250,12,58,32,125832,778,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1662552210,2022-09-07T12:03:30,2022,9,7,We,250,13,3,30,130330,783,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662552510,2022-09-07T12:08:30,2022,9,7,We,250,13,8,30,130830,788,[SCC]1YMD2,-1.48421975,53.38098528,103.438,21.6
1662552810,2022-09-07T12:13:30,2022,9,7,We,250,13,13,30,131330,793,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662553110,2022-09-07T12:18:30,2022,9,7,We,250,13,18,30,131830,798,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662553414,2022-09-07T12:23:34,2022,9,7,We,250,13,23,34,132334,803,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662553710,2022-09-07T12:28:30,2022,9,7,We,250,13,28,30,132830,808,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662554010,2022-09-07T12:33:30,2022,9,7,We,250,13,33,30,133330,813,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662554310,2022-09-07T12:38:30,2022,9,7,We,250,13,38,30,133830,818,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662554610,2022-09-07T12:43:30,2022,9,7,We,250,13,43,30,134330,823,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662554910,2022-09-07T12:48:30,2022,9,7,We,250,13,48,30,134830,828,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20
1662555212,2022-09-07T12:53:32,2022,9,7,We,250,13,53,32,135332,833,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662555512,2022-09-07T12:58:32,2022,9,7,We,250,13,58,32,135832,838,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662555810,2022-09-07T13:03:30,2022,9,7,We,250,14,3,30,140330,843,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662556110,2022-09-07T13:08:30,2022,9,7,We,250,14,8,30,140830,848,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662556410,2022-09-07T13:13:30,2022,9,7,We,250,14,13,30,141330,853,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662556710,2022-09-07T13:18:30,2022,9,7,We,250,14,18,30,141830,858,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662557010,2022-09-07T13:23:30,2022,9,7,We,250,14,23,30,142330,863,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662557311,2022-09-07T13:28:31,2022,9,7,We,250,14,28,31,142831,868,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662557610,2022-09-07T13:33:30,2022,9,7,We,250,14,33,30,143330,873,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1662557910,2022-09-07T13:38:30,2022,9,7,We,250,14,38,30,143830,878,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662558210,2022-09-07T13:43:30,2022,9,7,We,250,14,43,30,144330,883,[SCC]1YMD2,-1.48421975,53.38098528,103.438,20
1662558510,2022-09-07T13:48:30,2022,9,7,We,250,14,48,30,144830,888,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662558810,2022-09-07T13:53:30,2022,9,7,We,250,14,53,30,145330,893,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662559113,2022-09-07T13:58:33,2022,9,7,We,250,14,58,33,145833,898,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662559411,2022-09-07T14:03:31,2022,9,7,We,250,15,3,31,150331,903,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1662559711,2022-09-07T14:08:31,2022,9,7,We,250,15,8,31,150831,908,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662560010,2022-09-07T14:13:30,2022,9,7,We,250,15,13,30,151330,913,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662560310,2022-09-07T14:18:30,2022,9,7,We,250,15,18,30,151830,918,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662560611,2022-09-07T14:23:31,2022,9,7,We,250,15,23,31,152331,923,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662560911,2022-09-07T14:28:31,2022,9,7,We,250,15,28,31,152831,928,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662561210,2022-09-07T14:33:30,2022,9,7,We,250,15,33,30,153330,933,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662561511,2022-09-07T14:38:31,2022,9,7,We,250,15,38,31,153831,938,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662561811,2022-09-07T14:43:31,2022,9,7,We,250,15,43,31,154331,943,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662562110,2022-09-07T14:48:30,2022,9,7,We,250,15,48,30,154830,948,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662562410,2022-09-07T14:53:30,2022,9,7,We,250,15,53,30,155330,953,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662562714,2022-09-07T14:58:34,2022,9,7,We,250,15,58,34,155834,958,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662563011,2022-09-07T15:03:31,2022,9,7,We,250,16,3,31,160331,963,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662563310,2022-09-07T15:08:30,2022,9,7,We,250,16,8,30,160830,968,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662563610,2022-09-07T15:13:30,2022,9,7,We,250,16,13,30,161330,973,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662563910,2022-09-07T15:18:30,2022,9,7,We,250,16,18,30,161830,978,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1662564210,2022-09-07T15:23:30,2022,9,7,We,250,16,23,30,162330,983,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662564511,2022-09-07T15:28:31,2022,9,7,We,250,16,28,31,162831,988,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662564810,2022-09-07T15:33:30,2022,9,7,We,250,16,33,30,163330,993,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662565111,2022-09-07T15:38:31,2022,9,7,We,250,16,38,31,163831,998,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662565413,2022-09-07T15:43:33,2022,9,7,We,250,16,43,33,164333,1003,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662565711,2022-09-07T15:48:31,2022,9,7,We,250,16,48,31,164831,1008,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662566011,2022-09-07T15:53:31,2022,9,7,We,250,16,53,31,165331,1013,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662566313,2022-09-07T15:58:33,2022,9,7,We,250,16,58,33,165833,1018,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662566611,2022-09-07T16:03:31,2022,9,7,We,250,17,3,31,170331,1023,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662566911,2022-09-07T16:08:31,2022,9,7,We,250,17,8,31,170831,1028,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1662567211,2022-09-07T16:13:31,2022,9,7,We,250,17,13,31,171331,1033,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662567511,2022-09-07T16:18:31,2022,9,7,We,250,17,18,31,171831,1038,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662567811,2022-09-07T16:23:31,2022,9,7,We,250,17,23,31,172331,1043,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662568111,2022-09-07T16:28:31,2022,9,7,We,250,17,28,31,172831,1048,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662568411,2022-09-07T16:33:31,2022,9,7,We,250,17,33,31,173331,1053,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662568711,2022-09-07T16:38:31,2022,9,7,We,250,17,38,31,173831,1058,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662569011,2022-09-07T16:43:31,2022,9,7,We,250,17,43,31,174331,1063,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1662569311,2022-09-07T16:48:31,2022,9,7,We,250,17,48,31,174831,1068,[SCC]1YMD2,-1.48421975,53.38098528,103.438,19.2
1662569611,2022-09-07T16:53:31,2022,9,7,We,250,17,53,31,175331,1073,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662569913,2022-09-07T16:58:33,2022,9,7,We,250,17,58,33,175833,1078,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662570211,2022-09-07T17:03:31,2022,9,7,We,250,18,3,31,180331,1083,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662570511,2022-09-07T17:08:31,2022,9,7,We,250,18,8,31,180831,1088,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662570811,2022-09-07T17:13:31,2022,9,7,We,250,18,13,31,181331,1093,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662571111,2022-09-07T17:18:31,2022,9,7,We,250,18,18,31,181831,1098,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662571411,2022-09-07T17:23:31,2022,9,7,We,250,18,23,31,182331,1103,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662571711,2022-09-07T17:28:31,2022,9,7,We,250,18,28,31,182831,1108,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662572011,2022-09-07T17:33:31,2022,9,7,We,250,18,33,31,183331,1113,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662572311,2022-09-07T17:38:31,2022,9,7,We,250,18,38,31,183831,1118,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662572611,2022-09-07T17:43:31,2022,9,7,We,250,18,43,31,184331,1123,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662572911,2022-09-07T17:48:31,2022,9,7,We,250,18,48,31,184831,1128,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662573211,2022-09-07T17:53:31,2022,9,7,We,250,18,53,31,185331,1133,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662573513,2022-09-07T17:58:33,2022,9,7,We,250,18,58,33,185833,1138,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662573811,2022-09-07T18:03:31,2022,9,7,We,250,19,3,31,190331,1143,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662574111,2022-09-07T18:08:31,2022,9,7,We,250,19,8,31,190831,1148,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662574411,2022-09-07T18:13:31,2022,9,7,We,250,19,13,31,191331,1153,[SCC]1YMD2,-1.48421975,53.38098528,103.438,17.6
1662574711,2022-09-07T18:18:31,2022,9,7,We,250,19,18,31,191831,1158,[SCC]1YMD2,-1.48421975,53.38098528,103.438,18.4
1662575011,2022-09-07T18:23:31,2022,9,7,We,250,19,23,31,192331,1163,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662575311,2022-09-07T18:28:31,2022,9,7,We,250,19,28,31,192831,1168,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662575611,2022-09-07T18:33:31,2022,9,7,We,250,19,33,31,193331,1173,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662575911,2022-09-07T18:38:31,2022,9,7,We,250,19,38,31,193831,1178,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662576211,2022-09-07T18:43:31,2022,9,7,We,250,19,43,31,194331,1183,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662576511,2022-09-07T18:48:31,2022,9,7,We,250,19,48,31,194831,1188,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16.8
1662576811,2022-09-07T18:53:31,2022,9,7,We,250,19,53,31,195331,1193,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662577112,2022-09-07T18:58:32,2022,9,7,We,250,19,58,32,195832,1198,[SCC]1YMD2,-1.48421975,53.38098528,103.438,16
1662577411,2022-09-07T19:03:31,2022,9,7,We,250,20,3,31,200331,1203,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1662577711,2022-09-07T19:08:31,2022,9,7,We,250,20,8,31,200831,1208,[SCC]1YMD2,-1.48421975,53.38098528,103.438,15.2
1662578011,2022-09-07T19:13:31,2022,9,7,We,250,20,13,31,201331,1213,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662578311,2022-09-07T19:18:31,2022,9,7,We,250,20,18,31,201831,1218,[SCC]1YMD2,-1.48421975,53.38098528,103.438,14.4
1662578611,2022-09-07T19:23:31,2022,9,7,We,250,20,23,31,202331,1223,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1662578911,2022-09-07T19:28:31,2022,9,7,We,250,20,28,31,202831,1228,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12
1662579211,2022-09-07T19:33:31,2022,9,7,We,250,20,33,31,203331,1233,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1662579511,2022-09-07T19:38:31,2022,9,7,We,250,20,38,31,203831,1238,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1662579811,2022-09-07T19:43:31,2022,9,7,We,250,20,43,31,204331,1243,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662580111,2022-09-07T19:48:31,2022,9,7,We,250,20,48,31,204831,1248,[SCC]1YMD2,-1.48421975,53.38098528,103.438,10.4
1662580411,2022-09-07T19:53:31,2022,9,7,We,250,20,53,31,205331,1253,[SCC]1YMD2,-1.48421975,53.38098528,103.438,13.6
1662580712,2022-09-07T19:58:32,2022,9,7,We,250,20,58,32,205832,1258,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1662581011,2022-09-07T20:03:31,2022,9,7,We,250,21,3,31,210331,1263,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1662581311,2022-09-07T20:08:31,2022,9,7,We,250,21,8,31,210831,1268,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
1662581611,2022-09-07T20:13:31,2022,9,7,We,250,21,13,31,211331,1273,[SCC]1YMD2,-1.48421975,53.38098528,103.438,11.2
1662581911,2022-09-07T20:18:31,2022,9,7,We,250,21,18,31,211831,1278,[SCC]1YMD2,-1.48421975,53.38098528,103.438,12.8
